customer_id,customer_name,customer_state,customer_city,customer_segment,signup_date
CUST0759,Customer_759,Andhra Pradesh,Vizag,First-time,2021-06-30
CUST0760,Customer_760,Gujarat,Vizag,First-time,2023-04-04
CUST0761,Customer_761,Tamil Nadu,Bangalore,Regular,2022-12-14
CUST0762,Customer_762,Telangana,Vizag,Bulk Buyer,2022-06-15
CUST0763,Customer_763,Maharashtra,Chennai,Prime,2022-04-21
CUST0764,Customer_764,Telangana,Vizag,First-time,2021-02-21
CUST0765,Customer_765,Maharashtra,Kolkata,Prime,2022-07-25
CUST0766,Customer_766,Karnataka,Vizag,Prime,2021-09-13
CUST0767,Customer_767,Maharashtra,Kolkata,Regular,2023-05-19
CUST0768,Customer_768,West Bengal,Pune,First-time,2021-05-05
CUST0769,Customer_769,Tamil Nadu,Hyderabad,Bulk Buyer,2022-04-13
CUST0770,Customer_770,Andhra Pradesh,Chennai,First-time,2021-05-17
CUST0771,Customer_771,Maharashtra,Hyderabad,Prime,2023-04-01
CUST0772,Customer_772,Maharashtra,Pune,Bulk Buyer,2022-04-21
CUST0773,Customer_773,Andhra Pradesh,Chennai,First-time,2022-11-15
CUST0774,Customer_774,Tamil Nadu,Bangalore,Prime,2022-06-28
CUST0775,Customer_775,Telangana,Bangalore,Prime,2022-07-27
CUST0776,Customer_776,Maharashtra,Kolkata,Regular,2022-09-02
CUST0777,Customer_777,Andhra Pradesh,Pune,Regular,2021-11-21
CUST0778,Customer_778,West Bengal,Kolkata,Regular,2023-02-13
CUST0779,Customer_779,West Bengal,Mumbai,Prime,2022-03-30
CUST0780,Customer_780,Karnataka,Vizag,First-time,2022-09-20
CUST0781,Customer_781,Andhra Pradesh,Ahmedabad,Regular,2023-04-15
CUST0782,Customer_782,Karnataka,Mumbai,First-time,2023-01-07
CUST0783,Customer_783,West Bengal,Vizag,Regular,2022-06-01
CUST0784,Customer_784,Tamil Nadu,Chennai,Bulk Buyer,2022-03-13
CUST0785,Customer_785,Telangana,Kolkata,Bulk Buyer,2023-05-01
CUST0786,Customer_786,Andhra Pradesh,Chennai,Regular,2022-07-16
CUST0787,Customer_787,Gujarat,Chennai,Prime,2022-04-02
CUST0788,Customer_788,West Bengal,Vizag,Regular,2021-06-12
CUST0789,Customer_789,West Bengal,Pune,Regular,2023-02-01
CUST0790,Customer_790,Gujarat,Vizag,Prime,2023-06-02
CUST0791,Customer_791,Delhi,Delhi,Bulk Buyer,2022-05-02
CUST0792,Customer_792,West Bengal,Bangalore,First-time,2022-04-06
CUST0793,Customer_793,Maharashtra,Bangalore,Regular,2021-09-23
CUST0794,Customer_794,Tamil Nadu,Mumbai,Prime,2023-02-09
CUST0795,Customer_795,Andhra Pradesh,Bangalore,Regular,2021-09-11
CUST0796,Customer_796,Gujarat,Vizag,Prime,2023-05-11
CUST0797,Customer_797,Maharashtra,Kolkata,First-time,2022-10-15
CUST0798,Customer_798,Gujarat,Vizag,First-time,2021-10-11
CUST0799,Customer_799,Andhra Pradesh,Vizag,Bulk Buyer,2023-02-24
CUST0800,Customer_800,Karnataka,Ahmedabad,Prime,2023-03-08
CUST0801,Customer_801,Andhra Pradesh,Kolkata,Prime,2022-06-18
CUST0802,Customer_802,Delhi,Delhi,Bulk Buyer,2022-05-12
CUST0803,Customer_803,Andhra Pradesh,Bangalore,Bulk Buyer,2022-10-04
CUST0804,Customer_804,Andhra Pradesh,Kolkata,Prime,2021-09-02
CUST0805,Customer_805,Delhi,Bangalore,Bulk Buyer,2021-10-09
CUST0806,Customer_806,Tamil Nadu,Mumbai,First-time,2022-03-27
CUST0807,Customer_807,West Bengal,Kolkata,Regular,2021-03-21
CUST0808,Customer_808,Andhra Pradesh,Bangalore,First-time,2023-01-01
CUST0809,Customer_809,Delhi,Delhi,Bulk Buyer,2021-10-20
CUST0810,Customer_810,Maharashtra,Hyderabad,Prime,2021-08-29
CUST0811,Customer_811,Karnataka,Chennai,Prime,2021-10-06
CUST0812,Customer_812,Karnataka,Chennai,First-time,2021-12-10
CUST0813,Customer_813,Andhra Pradesh,Delhi,Prime,2021-11-24
CUST0814,Customer_814,Tamil Nadu,Ahmedabad,Bulk Buyer,2022-07-08
CUST0815,Customer_815,Tamil Nadu,Hyderabad,First-time,2021-03-24
CUST0816,Customer_816,Maharashtra,Mumbai,Prime,2021-05-22
CUST0817,Customer_817,Andhra Pradesh,Delhi,Regular,2021-06-04
CUST0818,Customer_818,Karnataka,Chennai,Regular,2021-08-25
CUST0819,Customer_819,Tamil Nadu,Chennai,Bulk Buyer,2022-01-28
CUST0820,Customer_820,Andhra Pradesh,Chennai,Prime,2022-12-12
CUST0821,Customer_821,Gujarat,Pune,Bulk Buyer,2021-06-06
CUST0822,Customer_822,Tamil Nadu,Delhi,First-time,2022-12-25
CUST0823,Customer_823,Delhi,Vizag,Regular,2021-08-08
CUST0824,Customer_824,Gujarat,Mumbai,First-time,2021-03-07
CUST0825,Customer_825,West Bengal,Chennai,Prime,2022-03-01
CUST0826,Customer_826,Tamil Nadu,Bangalore,Bulk Buyer,2022-02-22
CUST0827,Customer_827,Karnataka,Delhi,Bulk Buyer,2021-12-05
CUST0828,Customer_828,Telangana,Pune,Bulk Buyer,2022-07-10
CUST0829,Customer_829,Gujarat,Delhi,First-time,2022-04-23
CUST0830,Customer_830,West Bengal,Mumbai,Regular,2022-03-02
CUST0831,Customer_831,Maharashtra,Pune,First-time,2021-03-05
CUST0832,Customer_832,Maharashtra,Mumbai,First-time,2021-07-31
CUST0833,Customer_833,Karnataka,Delhi,Prime,2023-05-03
CUST0834,Customer_834,Tamil Nadu,Vizag,Prime,2022-03-07
CUST0835,Customer_835,Andhra Pradesh,Mumbai,Prime,2022-02-03
CUST0836,Customer_836,Tamil Nadu,Pune,Regular,2023-02-28
CUST0837,Customer_837,Karnataka,Pune,Regular,2022-08-22
CUST0838,Customer_838,Maharashtra,Mumbai,Prime,2022-12-14
CUST0839,Customer_839,Tamil Nadu,Delhi,Prime,2021-01-21
CUST0840,Customer_840,Maharashtra,Ahmedabad,Regular,2023-05-28
CUST0841,Customer_841,Gujarat,Delhi,Bulk Buyer,2023-02-23
CUST0842,Customer_842,West Bengal,Mumbai,Regular,2022-08-13
CUST0843,Customer_843,Andhra Pradesh,Hyderabad,Regular,2022-01-25
CUST0844,Customer_844,Gujarat,Mumbai,Regular,2022-05-04
CUST0845,Customer_845,Maharashtra,Vizag,Prime,2021-01-07
CUST0846,Customer_846,Maharashtra,Mumbai,Bulk Buyer,2021-12-27
CUST0847,Customer_847,Telangana,Mumbai,Regular,2021-11-02
CUST0848,Customer_848,Telangana,Vizag,Prime,2023-02-11
CUST0849,Customer_849,Gujarat,Mumbai,First-time,2022-02-04
CUST0850,Customer_850,Delhi,Chennai,First-time,2023-05-24
CUST0851,Customer_851,Gujarat,Hyderabad,Regular,2023-05-06
CUST0852,Customer_852,Telangana,Bangalore,First-time,2022-03-06
CUST0853,Customer_853,Maharashtra,Hyderabad,Bulk Buyer,2022-07-06
CUST0854,Customer_854,Karnataka,Mumbai,First-time,2023-02-05
CUST0855,Customer_855,Gujarat,Chennai,First-time,2023-01-23
CUST0856,Customer_856,Maharashtra,Delhi,Bulk Buyer,2022-07-14
CUST0857,Customer_857,Karnataka,Mumbai,Regular,2023-03-31
CUST0858,Customer_858,Karnataka,Chennai,Regular,2022-09-10
CUST0859,Customer_859,Telangana,Vizag,Bulk Buyer,2021-08-14
CUST0860,Customer_860,Gujarat,Chennai,Bulk Buyer,2022-05-15
CUST0861,Customer_861,Tamil Nadu,Vizag,Bulk Buyer,2021-08-13
CUST0862,Customer_862,Andhra Pradesh,Ahmedabad,First-time,2021-10-07
CUST0863,Customer_863,Telangana,Bangalore,Bulk Buyer,2022-03-23
CUST0864,Customer_864,Telangana,Kolkata,Prime,2022-05-13
CUST0865,Customer_865,Tamil Nadu,Chennai,First-time,2021-01-30
CUST0866,Customer_866,Andhra Pradesh,Pune,Regular,2022-02-03
CUST0867,Customer_867,Maharashtra,Mumbai,Regular,2021-12-11
CUST0868,Customer_868,Delhi,Hyderabad,Regular,2022-11-16
CUST0869,Customer_869,Gujarat,Kolkata,First-time,2022-11-27
CUST0870,Customer_870,Delhi,Hyderabad,Prime,2023-03-29
CUST0871,Customer_871,Maharashtra,Ahmedabad,Bulk Buyer,2022-02-19
CUST0872,Customer_872,West Bengal,Kolkata,Bulk Buyer,2023-01-12
CUST0873,Customer_873,Telangana,Kolkata,Regular,2021-06-19
CUST0874,Customer_874,Andhra Pradesh,Hyderabad,Regular,2023-05-11
CUST0875,Customer_875,Telangana,Vizag,First-time,2022-04-24
CUST0876,Customer_876,Karnataka,Hyderabad,Prime,2021-05-11
CUST0877,Customer_877,Telangana,Vizag,Bulk Buyer,2022-09-30
CUST0878,Customer_878,Telangana,Ahmedabad,First-time,2022-07-01
CUST0879,Customer_879,Maharashtra,Mumbai,Bulk Buyer,2021-01-28
CUST0880,Customer_880,Maharashtra,Delhi,Regular,2022-02-08
CUST0881,Customer_881,Maharashtra,Vizag,Bulk Buyer,2022-08-30
CUST0882,Customer_882,Delhi,Ahmedabad,Prime,2022-08-01
CUST0883,Customer_883,Karnataka,Pune,Prime,2022-11-10
CUST0884,Customer_884,West Bengal,Ahmedabad,Regular,2021-01-28
CUST0885,Customer_885,West Bengal,Hyderabad,Prime,2021-03-27
CUST0886,Customer_886,Maharashtra,Hyderabad,Prime,2022-10-21
CUST0887,Customer_887,Andhra Pradesh,Delhi,First-time,2022-03-15
CUST0888,Customer_888,Delhi,Ahmedabad,Bulk Buyer,2021-05-19
CUST0889,Customer_889,Tamil Nadu,Bangalore,Regular,2023-06-07
CUST0890,Customer_890,Andhra Pradesh,Mumbai,Regular,2022-04-18
CUST0891,Customer_891,Gujarat,Hyderabad,Regular,2021-07-06
CUST0892,Customer_892,Gujarat,Delhi,Regular,2021-02-21
CUST0893,Customer_893,Andhra Pradesh,Mumbai,Regular,2021-09-24
CUST0894,Customer_894,Maharashtra,Ahmedabad,Prime,2022-01-24
CUST0895,Customer_895,Tamil Nadu,Ahmedabad,First-time,2021-12-02
CUST0896,Customer_896,Tamil Nadu,Kolkata,Regular,2021-08-05
CUST0897,Customer_897,Delhi,Delhi,First-time,2022-04-11
CUST0898,Customer_898,Tamil Nadu,Hyderabad,First-time,2021-12-01
CUST0899,Customer_899,Gujarat,Bangalore,Prime,2021-12-12
CUST0900,Customer_900,Karnataka,Ahmedabad,Regular,2023-02-19
CUST0901,Customer_901,Maharashtra,Bangalore,Prime,2023-06-20
CUST0902,Customer_902,Tamil Nadu,Ahmedabad,Regular,2022-01-24
CUST0903,Customer_903,Delhi,Hyderabad,Prime,2021-10-12
CUST0904,Customer_904,Gujarat,Mumbai,First-time,2023-02-10
CUST0905,Customer_905,Karnataka,Chennai,Regular,2023-05-02
CUST0906,Customer_906,Telangana,Mumbai,Bulk Buyer,2022-03-08
CUST0907,Customer_907,Telangana,Ahmedabad,First-time,2021-09-16
CUST0908,Customer_908,Karnataka,Chennai,Bulk Buyer,2023-05-05
CUST0909,Customer_909,Gujarat,Chennai,First-time,2021-03-25
CUST0910,Customer_910,Delhi,Bangalore,Prime,2022-04-27
CUST0911,Customer_911,Karnataka,Delhi,Regular,2021-01-20
CUST0912,Customer_912,Maharashtra,Bangalore,First-time,2023-02-07
CUST0913,Customer_913,Maharashtra,Bangalore,Prime,2022-07-07
CUST0914,Customer_914,Telangana,Mumbai,Regular,2021-02-23
CUST0915,Customer_915,Tamil Nadu,Mumbai,Regular,2021-12-25
CUST0916,Customer_916,Delhi,Pune,First-time,2021-08-18
CUST0917,Customer_917,Telangana,Ahmedabad,Regular,2022-10-28
CUST0918,Customer_918,Tamil Nadu,Pune,First-time,2021-03-12
CUST0919,Customer_919,Tamil Nadu,Hyderabad,Regular,2023-03-11
CUST0920,Customer_920,West Bengal,Ahmedabad,Bulk Buyer,2022-10-30
CUST0921,Customer_921,Maharashtra,Ahmedabad,Prime,2021-02-11
CUST0922,Customer_922,Gujarat,Kolkata,Bulk Buyer,2023-02-12
CUST0923,Customer_923,Andhra Pradesh,Kolkata,First-time,2021-02-01
CUST0924,Customer_924,Gujarat,Vizag,Bulk Buyer,2021-09-11
CUST0925,Customer_925,Andhra Pradesh,Vizag,First-time,2021-07-24
CUST0926,Customer_926,Karnataka,Bangalore,Regular,2023-05-10
CUST0927,Customer_927,Maharashtra,Hyderabad,Regular,2021-01-21
CUST0928,Customer_928,Tamil Nadu,Chennai,First-time,2022-09-29
CUST0929,Customer_929,Delhi,Chennai,Bulk Buyer,2021-06-06
CUST0930,Customer_930,Andhra Pradesh,Kolkata,Regular,2021-09-02
CUST0931,Customer_931,Gujarat,Kolkata,Prime,2021-05-10
CUST0932,Customer_932,Tamil Nadu,Kolkata,Regular,2022-04-30
CUST0933,Customer_933,Andhra Pradesh,Delhi,Prime,2022-11-17
CUST0934,Customer_934,Andhra Pradesh,Vizag,Bulk Buyer,2021-04-28
CUST0935,Customer_935,West Bengal,Mumbai,Prime,2022-08-01
CUST0936,Customer_936,Andhra Pradesh,Chennai,Prime,2021-08-12
CUST0937,Customer_937,Delhi,Ahmedabad,Prime,2022-04-22
CUST0938,Customer_938,Maharashtra,Vizag,Prime,2022-12-18
CUST0939,Customer_939,Delhi,Pune,Regular,2021-09-20
CUST0940,Customer_940,Telangana,Mumbai,Prime,2023-02-25
CUST0941,Customer_941,Tamil Nadu,Vizag,Regular,2022-01-13
CUST0942,Customer_942,Maharashtra,Hyderabad,Prime,2021-06-21
CUST0943,Customer_943,West Bengal,Ahmedabad,First-time,2022-09-13
CUST0944,Customer_944,Maharashtra,Vizag,Bulk Buyer,2022-09-14
CUST0945,Customer_945,Maharashtra,Delhi,Prime,2023-02-05
CUST0946,Customer_946,Gujarat,Kolkata,First-time,2023-01-06
CUST0947,Customer_947,Maharashtra,Kolkata,Prime,2021-04-28
CUST0948,Customer_948,West Bengal,Ahmedabad,Prime,2023-03-08
CUST0949,Customer_949,Delhi,Kolkata,Prime,2023-04-19
CUST0950,Customer_950,Maharashtra,Vizag,First-time,2021-06-17
CUST0951,Customer_951,Karnataka,Pune,Bulk Buyer,2021-11-15
CUST0952,Customer_952,Tamil Nadu,Chennai,First-time,2021-04-21
CUST0953,Customer_953,Maharashtra,Chennai,Bulk Buyer,2022-08-16
CUST0954,Customer_954,Tamil Nadu,Mumbai,Prime,2021-01-27
CUST0955,Customer_955,Karnataka,Bangalore,Regular,2021-11-16
CUST0956,Customer_956,Karnataka,Hyderabad,Prime,2022-08-13
CUST0957,Customer_957,Tamil Nadu,Ahmedabad,Bulk Buyer,2022-11-25
CUST0958,Customer_958,Andhra Pradesh,Mumbai,First-time,2022-01-20
CUST0959,Customer_959,Telangana,Bangalore,Prime,2022-02-11
CUST0960,Customer_960,Gujarat,Delhi,First-time,2023-01-03
CUST0961,Customer_961,Andhra Pradesh,Delhi,First-time,2021-07-23
CUST0962,Customer_962,Andhra Pradesh,Hyderabad,First-time,2021-03-19
CUST0963,Customer_963,Delhi,Kolkata,Prime,2022-08-30
CUST0964,Customer_964,Gujarat,Vizag,First-time,2022-12-09
CUST0965,Customer_965,Gujarat,Mumbai,First-time,2023-05-01
CUST0966,Customer_966,Andhra Pradesh,Mumbai,Prime,2022-10-05
CUST0967,Customer_967,Maharashtra,Ahmedabad,First-time,2021-09-06
CUST0968,Customer_968,Delhi,Ahmedabad,Prime,2021-04-15
CUST0969,Customer_969,Delhi,Delhi,Bulk Buyer,2022-12-15
CUST0970,Customer_970,Karnataka,Delhi,Bulk Buyer,2023-03-03
CUST0971,Customer_971,West Bengal,Pune,Bulk Buyer,2021-11-05
CUST0972,Customer_972,Gujarat,Pune,First-time,2023-05-21
CUST0973,Customer_973,Andhra Pradesh,Kolkata,Regular,2022-12-02
CUST0974,Customer_974,Karnataka,Pune,Regular,2022-09-07
CUST0975,Customer_975,Tamil Nadu,Vizag,First-time,2023-04-05
CUST0976,Customer_976,Telangana,Vizag,Regular,2021-05-04
CUST0977,Customer_977,West Bengal,Mumbai,Prime,2023-03-27
CUST0978,Customer_978,West Bengal,Chennai,Regular,2022-08-03
CUST0979,Customer_979,West Bengal,Vizag,First-time,2023-03-13
CUST0980,Customer_980,Delhi,Bangalore,First-time,2021-02-12
CUST0981,Customer_981,Tamil Nadu,Delhi,Prime,2021-12-22
CUST0982,Customer_982,West Bengal,Ahmedabad,Bulk Buyer,2022-06-30
CUST0983,Customer_983,Tamil Nadu,Pune,First-time,2022-03-15
CUST0984,Customer_984,Maharashtra,Mumbai,Prime,2022-11-09
CUST0985,Customer_985,West Bengal,Hyderabad,Regular,2022-01-15
CUST0986,Customer_986,Telangana,Ahmedabad,Regular,2021-03-12
CUST0987,Customer_987,Tamil Nadu,Bangalore,Prime,2022-06-03
CUST0988,Customer_988,Tamil Nadu,Pune,Prime,2022-10-26
CUST0989,Customer_989,Telangana,Bangalore,First-time,2021-12-16
CUST0990,Customer_990,West Bengal,Delhi,Regular,2021-01-13
CUST0991,Customer_991,Telangana,Delhi,Prime,2023-05-20
CUST0992,Customer_992,Tamil Nadu,Kolkata,Regular,2022-03-07
CUST0993,Customer_993,Telangana,Mumbai,Prime,2023-04-23
CUST0994,Customer_994,Tamil Nadu,Ahmedabad,Regular,2022-05-17
CUST0995,Customer_995,Tamil Nadu,Ahmedabad,Bulk Buyer,2021-04-19
CUST0996,Customer_996,Maharashtra,Hyderabad,First-time,2022-03-20
CUST0997,Customer_997,Andhra Pradesh,Mumbai,Regular,2022-01-06
CUST0998,Customer_998,Tamil Nadu,Bangalore,Bulk Buyer,2022-10-13
CUST0999,Customer_999,West Bengal,Hyderabad,Regular,2023-04-29
CUST1000,Customer_1000,Karnataka,Chennai,Regular,2022-04-16
CUST1001,Customer_1001,Delhi,Ahmedabad,Bulk Buyer,2022-12-26
CUST1002,Customer_1002,Gujarat,Bangalore,Regular,2021-06-06
CUST1003,Customer_1003,Andhra Pradesh,Vizag,Regular,2022-03-22
CUST1004,Customer_1004,Andhra Pradesh,Kolkata,First-time,2021-06-30
CUST1005,Customer_1005,Andhra Pradesh,Mumbai,Bulk Buyer,2023-01-22
CUST1006,Customer_1006,Maharashtra,Delhi,Bulk Buyer,2022-06-19
CUST1007,Customer_1007,Tamil Nadu,Vizag,Prime,2022-10-29
CUST1008,Customer_1008,Maharashtra,Kolkata,Regular,2021-10-04
CUST1009,Customer_1009,Tamil Nadu,Kolkata,First-time,2022-09-23
CUST1010,Customer_1010,West Bengal,Chennai,Regular,2023-04-08
CUST1011,Customer_1011,Maharashtra,Chennai,Regular,2022-07-06
CUST1012,Customer_1012,Maharashtra,Pune,Prime,2023-03-05
CUST1013,Customer_1013,Delhi,Pune,Regular,2022-05-11
CUST1014,Customer_1014,Karnataka,Hyderabad,First-time,2022-04-22
CUST1015,Customer_1015,Maharashtra,Kolkata,First-time,2022-03-23
CUST1016,Customer_1016,Delhi,Vizag,Prime,2023-04-26
CUST1017,Customer_1017,Telangana,Mumbai,Regular,2023-01-19
CUST1018,Customer_1018,Karnataka,Kolkata,First-time,2022-08-30
CUST1019,Customer_1019,West Bengal,Chennai,Regular,2021-10-02
CUST1020,Customer_1020,Maharashtra,Bangalore,Regular,2021-11-27
CUST1021,Customer_1021,Gujarat,Delhi,Regular,2023-05-23
CUST1022,Customer_1022,Andhra Pradesh,Pune,Prime,2021-09-09
CUST1023,Customer_1023,Telangana,Ahmedabad,Regular,2023-05-01
CUST1024,Customer_1024,Telangana,Bangalore,First-time,2021-03-30
CUST1025,Customer_1025,West Bengal,Mumbai,Regular,2021-10-13
CUST1026,Customer_1026,Delhi,Chennai,First-time,2022-04-07
CUST1027,Customer_1027,Telangana,Chennai,Regular,2021-09-07
CUST1028,Customer_1028,Karnataka,Chennai,First-time,2023-02-08
CUST1029,Customer_1029,Maharashtra,Ahmedabad,First-time,2022-04-21
CUST1030,Customer_1030,Maharashtra,Pune,Regular,2022-08-07
CUST1031,Customer_1031,Gujarat,Bangalore,Regular,2022-09-17
CUST1032,Customer_1032,West Bengal,Mumbai,First-time,2022-11-16
CUST1033,Customer_1033,Andhra Pradesh,Pune,Bulk Buyer,2022-01-24
CUST1034,Customer_1034,Delhi,Mumbai,Prime,2021-12-11
CUST1035,Customer_1035,Andhra Pradesh,Pune,Bulk Buyer,2021-01-30
CUST1036,Customer_1036,Telangana,Ahmedabad,Bulk Buyer,2022-05-22
CUST1037,Customer_1037,West Bengal,Delhi,Regular,2023-05-22
CUST1038,Customer_1038,Gujarat,Mumbai,Prime,2021-11-29
CUST1039,Customer_1039,Andhra Pradesh,Pune,Bulk Buyer,2021-07-06
CUST1040,Customer_1040,Karnataka,Chennai,Regular,2022-05-15
CUST1041,Customer_1041,Maharashtra,Kolkata,Bulk Buyer,2021-08-06
CUST1042,Customer_1042,Telangana,Chennai,Bulk Buyer,2021-12-30
CUST1043,Customer_1043,Gujarat,Hyderabad,Regular,2023-03-28
CUST1044,Customer_1044,Andhra Pradesh,Delhi,Regular,2021-09-22
CUST1045,Customer_1045,Delhi,Delhi,Regular,2021-12-15
CUST1046,Customer_1046,Karnataka,Chennai,Prime,2021-10-14
CUST1047,Customer_1047,Karnataka,Bangalore,Bulk Buyer,2022-09-03
CUST1048,Customer_1048,Andhra Pradesh,Ahmedabad,Regular,2022-12-20
CUST1049,Customer_1049,Maharashtra,Mumbai,First-time,2021-10-10
CUST1050,Customer_1050,Andhra Pradesh,Delhi,Bulk Buyer,2022-07-24
CUST1051,Customer_1051,Telangana,Chennai,First-time,2021-01-11
CUST1052,Customer_1052,Andhra Pradesh,Chennai,Prime,2022-06-14
CUST1053,Customer_1053,Karnataka,Ahmedabad,Regular,2021-07-15
CUST1054,Customer_1054,Gujarat,Ahmedabad,First-time,2021-03-29
CUST1055,Customer_1055,Andhra Pradesh,Vizag,Prime,2021-09-05
CUST1056,Customer_1056,Maharashtra,Vizag,Regular,2023-01-08
CUST1057,Customer_1057,West Bengal,Bangalore,First-time,2022-02-21
CUST1058,Customer_1058,Gujarat,Bangalore,First-time,2022-05-16
CUST1059,Customer_1059,Delhi,Hyderabad,Prime,2022-07-23
CUST1060,Customer_1060,Tamil Nadu,Bangalore,Regular,2023-02-16
CUST1061,Customer_1061,Andhra Pradesh,Pune,Regular,2021-09-04
CUST1062,Customer_1062,Maharashtra,Ahmedabad,First-time,2022-12-09
CUST1063,Customer_1063,Gujarat,Pune,First-time,2022-05-03
CUST1064,Customer_1064,Maharashtra,Mumbai,First-time,2022-10-24
CUST1065,Customer_1065,Delhi,Chennai,Regular,2022-12-30
CUST1066,Customer_1066,Karnataka,Bangalore,Prime,2022-05-18
CUST1067,Customer_1067,Maharashtra,Chennai,Prime,2022-04-04
CUST1068,Customer_1068,Gujarat,Delhi,Regular,2023-03-23
CUST1069,Customer_1069,Maharashtra,Hyderabad,Bulk Buyer,2021-01-18
CUST1070,Customer_1070,Maharashtra,Delhi,Prime,2021-04-06
CUST1071,Customer_1071,Maharashtra,Hyderabad,First-time,2021-10-29
CUST1072,Customer_1072,Telangana,Vizag,Bulk Buyer,2021-08-15
CUST1073,Customer_1073,Telangana,Chennai,Bulk Buyer,2022-02-19
CUST1074,Customer_1074,Karnataka,Hyderabad,Prime,2022-12-10
CUST1075,Customer_1075,Andhra Pradesh,Kolkata,Bulk Buyer,2021-09-07
CUST1076,Customer_1076,Maharashtra,Pune,Bulk Buyer,2021-11-10
CUST1077,Customer_1077,Delhi,Hyderabad,Prime,2022-11-11
CUST1078,Customer_1078,Andhra Pradesh,Hyderabad,Prime,2022-08-19
CUST1079,Customer_1079,Delhi,Pune,Bulk Buyer,2022-01-13
CUST1080,Customer_1080,Andhra Pradesh,Chennai,First-time,2022-04-30
CUST1081,Customer_1081,Karnataka,Chennai,Regular,2022-07-21
CUST1082,Customer_1082,Maharashtra,Pune,Bulk Buyer,2022-06-28
CUST1083,Customer_1083,Maharashtra,Delhi,Bulk Buyer,2021-12-19
CUST1084,Customer_1084,Tamil Nadu,Kolkata,First-time,2022-03-12
CUST1085,Customer_1085,Delhi,Mumbai,Bulk Buyer,2023-02-03
CUST1086,Customer_1086,Andhra Pradesh,Kolkata,Bulk Buyer,2022-07-18
CUST1087,Customer_1087,Andhra Pradesh,Chennai,Regular,2021-12-05
CUST1088,Customer_1088,West Bengal,Vizag,Regular,2021-12-27
CUST1089,Customer_1089,West Bengal,Bangalore,Regular,2022-12-21
CUST1090,Customer_1090,Telangana,Hyderabad,Prime,2022-04-10
CUST1091,Customer_1091,Tamil Nadu,Pune,Prime,2021-10-05
CUST1092,Customer_1092,Gujarat,Pune,Regular,2021-11-10
CUST1093,Customer_1093,West Bengal,Hyderabad,Regular,2021-09-15
CUST1094,Customer_1094,Gujarat,Bangalore,Prime,2021-08-25
CUST1095,Customer_1095,Telangana,Mumbai,First-time,2021-05-04
CUST1096,Customer_1096,Telangana,Bangalore,Bulk Buyer,2023-01-09
CUST1097,Customer_1097,Telangana,Bangalore,Bulk Buyer,2021-07-17
CUST1098,Customer_1098,Delhi,Bangalore,Regular,2021-11-20
CUST1099,Customer_1099,Delhi,Mumbai,First-time,2021-05-03
CUST1100,Customer_1100,Karnataka,Mumbai,Prime,2023-01-31
CUST1101,Customer_1101,Karnataka,Chennai,Regular,2022-07-03
CUST1102,Customer_1102,Telangana,Hyderabad,First-time,2023-02-20
CUST1103,Customer_1103,Tamil Nadu,Mumbai,First-time,2022-12-08
CUST1104,Customer_1104,Andhra Pradesh,Mumbai,First-time,2021-07-09
CUST1105,Customer_1105,Delhi,Chennai,Prime,2021-07-16
CUST1106,Customer_1106,Tamil Nadu,Pune,Prime,2021-08-10
CUST1107,Customer_1107,Maharashtra,Chennai,Bulk Buyer,2023-01-27
CUST1108,Customer_1108,Delhi,Delhi,Bulk Buyer,2022-05-11
CUST1109,Customer_1109,Delhi,Delhi,First-time,2021-10-11
CUST1110,Customer_1110,Karnataka,Vizag,First-time,2023-01-12
CUST1111,Customer_1111,Andhra Pradesh,Bangalore,Prime,2022-08-27
CUST1112,Customer_1112,Andhra Pradesh,Hyderabad,Bulk Buyer,2023-02-18
CUST1113,Customer_1113,West Bengal,Ahmedabad,First-time,2022-06-22
CUST1114,Customer_1114,Gujarat,Kolkata,Bulk Buyer,2022-09-04
CUST1115,Customer_1115,Gujarat,Chennai,Bulk Buyer,2021-10-17
CUST1116,Customer_1116,Gujarat,Pune,First-time,2021-04-13
CUST1117,Customer_1117,Gujarat,Kolkata,Prime,2023-05-03
CUST1118,Customer_1118,Maharashtra,Pune,First-time,2021-07-18
CUST1119,Customer_1119,Maharashtra,Kolkata,First-time,2021-10-31
CUST1120,Customer_1120,Delhi,Chennai,Bulk Buyer,2021-08-21
CUST1121,Customer_1121,Telangana,Ahmedabad,First-time,2022-01-05
CUST1122,Customer_1122,Karnataka,Kolkata,Prime,2021-07-03
CUST1123,Customer_1123,Karnataka,Chennai,First-time,2021-11-06
CUST1124,Customer_1124,Gujarat,Mumbai,Prime,2021-01-15
CUST1125,Customer_1125,Delhi,Ahmedabad,Prime,2022-12-27
CUST1126,Customer_1126,West Bengal,Pune,Bulk Buyer,2022-07-01
CUST1127,Customer_1127,Tamil Nadu,Delhi,Regular,2021-05-10
CUST1128,Customer_1128,Telangana,Bangalore,Regular,2021-10-08
CUST1129,Customer_1129,Delhi,Delhi,Bulk Buyer,2021-02-16
CUST1130,Customer_1130,Telangana,Ahmedabad,First-time,2021-02-25
CUST1131,Customer_1131,Telangana,Pune,Bulk Buyer,2022-07-21
CUST1132,Customer_1132,Telangana,Kolkata,Prime,2021-10-27
CUST1133,Customer_1133,Delhi,Pune,Regular,2022-12-16
CUST1134,Customer_1134,Gujarat,Kolkata,Bulk Buyer,2021-05-10
